Time,bid,ask
2.701720000000059372e+02,4.016000000000000000e+03,4.017000000000000000e+03
2.701720000000059372e+02,4.015000000000000000e+03,4.018000000000000000e+03
2.716710000000020955e+02,4.018000000000000000e+03,4.019000000000000000e+03
2.716710000000020955e+02,4.017000000000000000e+03,4.020000000000000000e+03
2.729210000000020955e+02,4.020000000000000000e+03,4.021000000000000000e+03
2.729210000000020955e+02,4.019000000000000000e+03,4.022000000000000000e+03
2.741710000000020955e+02,4.017000000000000000e+03,4.018000000000000000e+03
2.741710000000020955e+02,4.016000000000000000e+03,4.019000000000000000e+03
2.756710000000020955e+02,4.019000000000000000e+03,4.020000000000000000e+03
2.756710000000020955e+02,4.018000000000000000e+03,4.021000000000000000e+03
2.769210000000020955e+02,4.018000000000000000e+03,4.021000000000000000e+03
2.769210000000020955e+02,4.019000000000000000e+03,4.020000000000000000e+03
2.781720000000059372e+02,4.019000000000000000e+03,4.020000000000000000e+03
2.781720000000059372e+02,4.018000000000000000e+03,4.021000000000000000e+03
2.796710000000020955e+02,4.018000000000000000e+03,4.019000000000000000e+03
2.796710000000020955e+02,4.017000000000000000e+03,4.020000000000000000e+03
2.809210000000020955e+02,4.019000000000000000e+03,4.020000000000000000e+03
2.809210000000020955e+02,4.018000000000000000e+03,4.021000000000000000e+03
2.821699999999982538e+02,4.019000000000000000e+03,4.020000000000000000e+03
2.821699999999982538e+02,4.018000000000000000e+03,4.021000000000000000e+03
2.834210000000020955e+02,4.018000000000000000e+03,4.019000000000000000e+03
2.834210000000020955e+02,4.017000000000000000e+03,4.020000000000000000e+03
2.846720000000059372e+02,4.017000000000000000e+03,4.018000000000000000e+03
2.846720000000059372e+02,4.016000000000000000e+03,4.019000000000000000e+03
2.861720000000059372e+02,4.018000000000000000e+03,4.021000000000000000e+03
2.861720000000059372e+02,4.019000000000000000e+03,4.020000000000000000e+03
2.876699999999982538e+02,4.021000000000000000e+03,4.022000000000000000e+03
2.876710000000020955e+02,4.020000000000000000e+03,4.023000000000000000e+03
2.891710000000020955e+02,4.019000000000000000e+03,4.020000000000000000e+03
2.891710000000020955e+02,4.018000000000000000e+03,4.021000000000000000e+03
2.906710000000020955e+02,4.022000000000000000e+03,4.023000000000000000e+03
2.906710000000020955e+02,4.021000000000000000e+03,4.024000000000000000e+03
2.919210000000020955e+02,4.022000000000000000e+03,4.023000000000000000e+03
2.919210000000020955e+02,4.021000000000000000e+03,4.024000000000000000e+03
2.931699999999982538e+02,4.024000000000000000e+03,4.025000000000000000e+03
2.931710000000020955e+02,4.023000000000000000e+03,4.026000000000000000e+03
2.944199999999982538e+02,4.024000000000000000e+03,4.025000000000000000e+03
2.944210000000020955e+02,4.023000000000000000e+03,4.026000000000000000e+03
2.956710000000020955e+02,4.022000000000000000e+03,4.025000000000000000e+03
2.956710000000020955e+02,4.023000000000000000e+03,4.024000000000000000e+03
2.969210000000020955e+02,4.022000000000000000e+03,4.023000000000000000e+03
2.969210000000020955e+02,4.021000000000000000e+03,4.024000000000000000e+03
2.984210000000020955e+02,4.022000000000000000e+03,4.023000000000000000e+03
2.984210000000020955e+02,4.021000000000000000e+03,4.024000000000000000e+03
2.996710000000020955e+02,4.023000000000000000e+03,4.024000000000000000e+03
2.996710000000020955e+02,4.022000000000000000e+03,4.025000000000000000e+03
3.011699999999982538e+02,4.022000000000000000e+03,4.023000000000000000e+03
3.011710000000020955e+02,4.021000000000000000e+03,4.024000000000000000e+03
3.024210000000020955e+02,4.017000000000000000e+03,4.018000000000000000e+03
3.024210000000020955e+02,4.016000000000000000e+03,4.019000000000000000e+03
3.039210000000020955e+02,4.015000000000000000e+03,4.016000000000000000e+03
3.039220000000059372e+02,4.014000000000000000e+03,4.017000000000000000e+03
3.049220000000059372e+02,4.018000000000000000e+03,4.019000000000000000e+03
3.049220000000059372e+02,4.017000000000000000e+03,4.020000000000000000e+03
3.064199999999982538e+02,4.018000000000000000e+03,4.019000000000000000e+03
3.064210000000020955e+02,4.017000000000000000e+03,4.020000000000000000e+03
3.079210000000020955e+02,4.018000000000000000e+03,4.019000000000000000e+03
3.079210000000020955e+02,4.017000000000000000e+03,4.020000000000000000e+03
3.091710000000020955e+02,4.018000000000000000e+03,4.019000000000000000e+03
3.091710000000020955e+02,4.017000000000000000e+03,4.020000000000000000e+03
3.106710000000020955e+02,4.017000000000000000e+03,4.018000000000000000e+03
3.106710000000020955e+02,4.016000000000000000e+03,4.019000000000000000e+03
3.119210000000020955e+02,4.020000000000000000e+03,4.021000000000000000e+03
3.119210000000020955e+02,4.019000000000000000e+03,4.022000000000000000e+03
3.131699999999982538e+02,4.018000000000000000e+03,4.019000000000000000e+03
3.131699999999982538e+02,4.017000000000000000e+03,4.020000000000000000e+03
3.144210000000020955e+02,4.016000000000000000e+03,4.019000000000000000e+03
3.144210000000020955e+02,4.017000000000000000e+03,4.018000000000000000e+03
3.159210000000020955e+02,4.015000000000000000e+03,4.016000000000000000e+03
3.159210000000020955e+02,4.014000000000000000e+03,4.017000000000000000e+03
3.171710000000020955e+02,4.016000000000000000e+03,4.017000000000000000e+03
3.171710000000020955e+02,4.015000000000000000e+03,4.018000000000000000e+03
3.186710000000020955e+02,4.016000000000000000e+03,4.017000000000000000e+03
3.186710000000020955e+02,4.015000000000000000e+03,4.018000000000000000e+03
3.201710000000020955e+02,4.015000000000000000e+03,4.016000000000000000e+03
3.201710000000020955e+02,4.014000000000000000e+03,4.017000000000000000e+03
3.214210000000020955e+02,4.017000000000000000e+03,4.018000000000000000e+03
3.214210000000020955e+02,4.016000000000000000e+03,4.019000000000000000e+03
3.229210000000020955e+02,4.015000000000000000e+03,4.016000000000000000e+03
3.229210000000020955e+02,4.014000000000000000e+03,4.017000000000000000e+03
3.241720000000059372e+02,4.013000000000000000e+03,4.016000000000000000e+03
3.241720000000059372e+02,4.014000000000000000e+03,4.015000000000000000e+03
3.256710000000020955e+02,4.014000000000000000e+03,4.015000000000000000e+03
3.256710000000020955e+02,4.013000000000000000e+03,4.016000000000000000e+03
3.271729999999952270e+02,4.012000000000000000e+03,4.013000000000000000e+03
3.271729999999952270e+02,4.011000000000000000e+03,4.014000000000000000e+03
3.286710000000020955e+02,4.012000000000000000e+03,4.013000000000000000e+03
3.286710000000020955e+02,4.011000000000000000e+03,4.014000000000000000e+03
3.301710000000020955e+02,4.014000000000000000e+03,4.015000000000000000e+03
3.301710000000020955e+02,4.013000000000000000e+03,4.016000000000000000e+03
3.316710000000020955e+02,4.013000000000000000e+03,4.014000000000000000e+03
3.316710000000020955e+02,4.012000000000000000e+03,4.015000000000000000e+03
3.329210000000020955e+02,4.012000000000000000e+03,4.015000000000000000e+03
3.329210000000020955e+02,4.013000000000000000e+03,4.014000000000000000e+03
3.344210000000020955e+02,4.014000000000000000e+03,4.017000000000000000e+03
3.344210000000020955e+02,4.015000000000000000e+03,4.016000000000000000e+03
3.359229999999952270e+02,4.014000000000000000e+03,4.015000000000000000e+03
3.359229999999952270e+02,4.013000000000000000e+03,4.016000000000000000e+03
3.374210000000020955e+02,4.015000000000000000e+03,4.016000000000000000e+03
3.374210000000020955e+02,4.014000000000000000e+03,4.017000000000000000e+03
3.389210000000020955e+02,4.017000000000000000e+03,4.018000000000000000e+03
3.389210000000020955e+02,4.016000000000000000e+03,4.019000000000000000e+03
3.404210000000020955e+02,4.018000000000000000e+03,4.019000000000000000e+03
3.404210000000020955e+02,4.017000000000000000e+03,4.020000000000000000e+03
3.419210000000020955e+02,4.021000000000000000e+03,4.022000000000000000e+03
3.419210000000020955e+02,4.020000000000000000e+03,4.023000000000000000e+03
3.434210000000020955e+02,4.019000000000000000e+03,4.020000000000000000e+03
3.434210000000020955e+02,4.018000000000000000e+03,4.021000000000000000e+03
3.446710000000020955e+02,4.016000000000000000e+03,4.019000000000000000e+03
3.446710000000020955e+02,4.017000000000000000e+03,4.018000000000000000e+03
3.459210000000020955e+02,4.018000000000000000e+03,4.019000000000000000e+03
3.459210000000020955e+02,4.017000000000000000e+03,4.020000000000000000e+03
3.474210000000020955e+02,4.018000000000000000e+03,4.019000000000000000e+03
3.474210000000020955e+02,4.017000000000000000e+03,4.020000000000000000e+03
3.486710000000020955e+02,4.020000000000000000e+03,4.021000000000000000e+03
3.486710000000020955e+02,4.019000000000000000e+03,4.022000000000000000e+03
3.501720000000059372e+02,4.019000000000000000e+03,4.020000000000000000e+03
3.501720000000059372e+02,4.018000000000000000e+03,4.021000000000000000e+03
3.514229999999952270e+02,4.021000000000000000e+03,4.022000000000000000e+03
3.514229999999952270e+02,4.020000000000000000e+03,4.023000000000000000e+03
3.526710000000020955e+02,4.019000000000000000e+03,4.020000000000000000e+03
3.526710000000020955e+02,4.018000000000000000e+03,4.021000000000000000e+03
3.539210000000020955e+02,4.019000000000000000e+03,4.022000000000000000e+03
3.539210000000020955e+02,4.020000000000000000e+03,4.021000000000000000e+03
3.554210000000020955e+02,4.021000000000000000e+03,4.022000000000000000e+03
3.554210000000020955e+02,4.020000000000000000e+03,4.023000000000000000e+03
3.566710000000020955e+02,4.022000000000000000e+03,4.023000000000000000e+03
3.566710000000020955e+02,4.021000000000000000e+03,4.024000000000000000e+03
3.581720000000059372e+02,4.023000000000000000e+03,4.024000000000000000e+03
3.581720000000059372e+02,4.022000000000000000e+03,4.025000000000000000e+03
3.596710000000020955e+02,4.023000000000000000e+03,4.024000000000000000e+03
3.596710000000020955e+02,4.022000000000000000e+03,4.025000000000000000e+03
3.611710000000020955e+02,4.025000000000000000e+03,4.026000000000000000e+03
3.611710000000020955e+02,4.024000000000000000e+03,4.027000000000000000e+03
3.626710000000020955e+02,4.025000000000000000e+03,4.026000000000000000e+03
3.626710000000020955e+02,4.024000000000000000e+03,4.027000000000000000e+03
3.641720000000059372e+02,4.024000000000000000e+03,4.027000000000000000e+03
3.641720000000059372e+02,4.025000000000000000e+03,4.026000000000000000e+03
3.656710000000020955e+02,4.024000000000000000e+03,4.025000000000000000e+03
3.656710000000020955e+02,4.023000000000000000e+03,4.026000000000000000e+03
3.669210000000020955e+02,4.026000000000000000e+03,4.027000000000000000e+03
3.669210000000020955e+02,4.025000000000000000e+03,4.028000000000000000e+03
3.684210000000020955e+02,4.025000000000000000e+03,4.026000000000000000e+03
3.684210000000020955e+02,4.024000000000000000e+03,4.027000000000000000e+03
3.696699999999982538e+02,4.027000000000000000e+03,4.028000000000000000e+03
3.696699999999982538e+02,4.026000000000000000e+03,4.029000000000000000e+03
3.709210000000020955e+02,4.028000000000000000e+03,4.029000000000000000e+03
3.709210000000020955e+02,4.027000000000000000e+03,4.030000000000000000e+03
3.724210000000020955e+02,4.028000000000000000e+03,4.031000000000000000e+03
3.724210000000020955e+02,4.029000000000000000e+03,4.030000000000000000e+03
3.736710000000020955e+02,4.027000000000000000e+03,4.028000000000000000e+03
3.736710000000020955e+02,4.026000000000000000e+03,4.029000000000000000e+03
3.751710000000020955e+02,4.024000000000000000e+03,4.025000000000000000e+03
3.751710000000020955e+02,4.023000000000000000e+03,4.026000000000000000e+03
3.766710000000020955e+02,4.025000000000000000e+03,4.026000000000000000e+03
3.766720000000059372e+02,4.024000000000000000e+03,4.027000000000000000e+03
3.781710000000020955e+02,4.026000000000000000e+03,4.027000000000000000e+03
3.781710000000020955e+02,4.025000000000000000e+03,4.028000000000000000e+03
3.794210000000020955e+02,4.027000000000000000e+03,4.028000000000000000e+03
3.794210000000020955e+02,4.026000000000000000e+03,4.029000000000000000e+03
3.806710000000020955e+02,4.027000000000000000e+03,4.028000000000000000e+03
3.806710000000020955e+02,4.026000000000000000e+03,4.029000000000000000e+03
3.819210000000020955e+02,4.028000000000000000e+03,4.029000000000000000e+03
3.819210000000020955e+02,4.027000000000000000e+03,4.030000000000000000e+03
3.831710000000020955e+02,4.029000000000000000e+03,4.032000000000000000e+03
3.831710000000020955e+02,4.030000000000000000e+03,4.031000000000000000e+03
3.846710000000020955e+02,4.031000000000000000e+03,4.032000000000000000e+03
3.846710000000020955e+02,4.030000000000000000e+03,4.033000000000000000e+03
3.861720000000059372e+02,4.030000000000000000e+03,4.031000000000000000e+03
3.861720000000059372e+02,4.029000000000000000e+03,4.032000000000000000e+03
3.876710000000020955e+02,4.031000000000000000e+03,4.032000000000000000e+03
3.876710000000020955e+02,4.030000000000000000e+03,4.033000000000000000e+03
3.891699999999982538e+02,4.027000000000000000e+03,4.028000000000000000e+03
3.891710000000020955e+02,4.026000000000000000e+03,4.029000000000000000e+03
3.904220000000059372e+02,4.025000000000000000e+03,4.026000000000000000e+03
3.904220000000059372e+02,4.024000000000000000e+03,4.027000000000000000e+03
3.919210000000020955e+02,4.024000000000000000e+03,4.025000000000000000e+03
3.919210000000020955e+02,4.023000000000000000e+03,4.026000000000000000e+03
3.931699999999982538e+02,4.024000000000000000e+03,4.025000000000000000e+03
3.931710000000020955e+02,4.023000000000000000e+03,4.026000000000000000e+03
3.944210000000020955e+02,4.023000000000000000e+03,4.024000000000000000e+03
3.944210000000020955e+02,4.022000000000000000e+03,4.025000000000000000e+03
3.956699999999982538e+02,4.022000000000000000e+03,4.023000000000000000e+03
3.956699999999982538e+02,4.021000000000000000e+03,4.024000000000000000e+03
3.969210000000020955e+02,4.021000000000000000e+03,4.022000000000000000e+03
3.969210000000020955e+02,4.020000000000000000e+03,4.023000000000000000e+03
3.981710000000020955e+02,4.021000000000000000e+03,4.022000000000000000e+03
3.981710000000020955e+02,4.020000000000000000e+03,4.023000000000000000e+03
3.994250000000029104e+02,4.023000000000000000e+03,4.024000000000000000e+03
3.994260000000067521e+02,4.022000000000000000e+03,4.025000000000000000e+03
4.009210000000020955e+02,4.021000000000000000e+03,4.022000000000000000e+03
4.009210000000020955e+02,4.020000000000000000e+03,4.023000000000000000e+03
4.021710000000020955e+02,4.018000000000000000e+03,4.021000000000000000e+03
4.021710000000020955e+02,4.019000000000000000e+03,4.020000000000000000e+03
4.034220000000059372e+02,4.019000000000000000e+03,4.020000000000000000e+03
4.034220000000059372e+02,4.018000000000000000e+03,4.021000000000000000e+03
4.046710000000020955e+02,4.016000000000000000e+03,4.017000000000000000e+03
4.046720000000059372e+02,4.015000000000000000e+03,4.018000000000000000e+03
4.054199999999982538e+02,4.020000000000000000e+03,4.021000000000000000e+03
4.054199999999982538e+02,4.019000000000000000e+03,4.022000000000000000e+03
4.066699999999982538e+02,4.019000000000000000e+03,4.020000000000000000e+03
4.066699999999982538e+02,4.018000000000000000e+03,4.021000000000000000e+03
4.079199999999982538e+02,4.018000000000000000e+03,4.019000000000000000e+03
4.079199999999982538e+02,4.017000000000000000e+03,4.020000000000000000e+03
4.091710000000020955e+02,4.018000000000000000e+03,4.019000000000000000e+03
4.091710000000020955e+02,4.017000000000000000e+03,4.020000000000000000e+03
4.106710000000020955e+02,4.018000000000000000e+03,4.021000000000000000e+03
4.106710000000020955e+02,4.019000000000000000e+03,4.020000000000000000e+03
4.121710000000020955e+02,4.019000000000000000e+03,4.020000000000000000e+03
4.121710000000020955e+02,4.018000000000000000e+03,4.021000000000000000e+03
4.134210000000020955e+02,4.018000000000000000e+03,4.019000000000000000e+03
4.134210000000020955e+02,4.017000000000000000e+03,4.020000000000000000e+03
